age,gender,country,account_age_months,subscription_type,monthly_fee,primary_device,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,days_since_last_login,churned,churn_probability,risk_segment
56,Male,India,17,Standard,14.25,Laptop,280,13,13,53,13,0,0.022358734,Low Risk
28,Female,India,45,Basic,10.91,Mobile,520,9,0,75,27,0,0.17657251,Low Risk
20,Male,Brazil,59,Basic,11.24,Smart TV,600,19,6,56,41,0,0.10911737,Low Risk
42,Male,UK,8,Basic,8.37,Smart TV,44,1,9,74,53,1,0.803234295,Critical Risk
41,Male,UK,47,Basic,8.16,Smart TV,59,1,0,41,24,1,0.778587007,High Risk
26,Female,Canada,43,Basic,10.14,Tablet,328,14,7,38,50,1,0.462471974,Medium Risk
25,Female,India,42,Standard,16.68,Smart TV,600,19,8,86,22,0,0.004955276,Low Risk
56,Male,USA,32,Basic,9.72,Smart TV,600,19,3,86,17,0,0.016735661,Low Risk
48,Female,India,33,Basic,8.2,Mobile,83,2,6,25,33,1,0.838736821,Critical Risk
34,Male,Mexico,26,Premium,21.29,Tablet,355,6,1,27,54,1,0.918326901,Critical Risk
60,Female,Australia,24,Premium,20.14,Tablet,600,19,7,85,42,0,0.081500689,Low Risk
48,Male,India,49,Basic,10.76,Smart TV,210,4,0,97,46,1,0.808819626,Critical Risk
21,Male,Canada,14,Standard,15.36,Mobile,37,1,1,86,57,1,0.944158049,Critical Risk
21,Female,USA,15,Standard,16.19,Mobile,600,17,10,60,20,0,0.013974117,Low Risk
54,Female,Australia,39,Premium,19.16,Smart TV,205,7,4,69,11,0,0.123310558,Low Risk
25,Female,UK,34,Premium,19.48,Laptop,600,18,2,26,34,0,0.352487846,Medium Risk
59,Female,Australia,18,Standard,16.45,Mobile,600,19,2,94,4,0,0.013855588,Low Risk
23,Male,Australia,12,Standard,16.38,Tablet,181,4,11,95,8,0,0.036340621,Low Risk
26,Female,UK,15,Standard,13.11,Mobile,73,3,13,37,32,0,0.599948757,Medium Risk
59,Male,UK,18,Basic,10.59,Laptop,55,1,2,34,15,1,0.622756277,High Risk
25,Male,Brazil,6,Standard,14.22,Tablet,321,8,0,26,6,0,0.260418829,Low Risk
49,Female,France,28,Premium,20.28,Smart TV,321,8,9,42,56,1,0.888817966,Critical Risk
32,Female,USA,19,Standard,15.29,Tablet,600,15,11,32,18,0,0.03026904,Low Risk
35,Female,UK,34,Basic,9.16,Laptop,411,8,13,40,6,0,0.120732543,Low Risk
40,Female,France,20,Basic,9.92,Tablet,40,1,9,80,4,0,0.091834162,Low Risk
22,Female,Australia,28,Basic,8.83,Mobile,171,8,3,47,55,1,0.893255208,Critical Risk
44,Female,Germany,31,Basic,10.29,Smart TV,142,6,1,65,5,0,0.080786097,Low Risk
50,Female,Germany,8,Standard,16.39,Tablet,600,19,14,81,26,0,0.014429323,Low Risk
19,Male,Brazil,18,Basic,8.6,Smart TV,600,15,2,91,44,0,0.113956576,Low Risk
59,Female,USA,58,Standard,13.1,Tablet,369,8,4,48,0,0,0.203213336,Low Risk
55,Female,Mexico,47,Basic,8.47,Smart TV,600,18,4,91,5,0,0.007018888,Low Risk
45,Male,USA,5,Premium,19.07,Mobile,134,4,6,81,25,0,0.198030712,Low Risk
41,Male,India,17,Standard,15.74,Smart TV,473,13,11,85,17,0,0.014756944,Low Risk
38,Male,USA,45,Standard,15.76,Laptop,423,12,14,54,20,0,0.019723398,Low Risk
48,Male,USA,41,Standard,14.39,Mobile,199,8,2,53,7,0,0.174067902,Low Risk
28,Male,UK,41,Standard,13.82,Tablet,436,10,2,82,30,1,0.291155269,Low Risk
45,Male,Spain,22,Premium,19.78,Tablet,310,6,13,24,1,0,0.112368409,Low Risk
57,Female,Spain,6,Premium,19.99,Tablet,181,4,2,67,45,1,0.901753565,Critical Risk
21,Female,USA,24,Premium,19.89,Mobile,449,16,10,53,39,1,0.250080383,Low Risk
60,Female,Brazil,20,Standard,16.85,Smart TV,100,5,6,55,34,0,0.60603276,High Risk
59,Female,Canada,37,Premium,21.99,Mobile,445,19,4,44,36,0,0.190800269,Low Risk
33,Female,UK,42,Standard,13.52,Tablet,30,1,7,24,56,1,0.968240637,Critical Risk
29,Female,UK,42,Basic,10.31,Laptop,104,3,7,41,32,1,0.760126395,High Risk
39,Male,France,5,Basic,8.01,Mobile,50,1,8,56,35,1,0.709620179,High Risk
52,Male,Spain,59,Premium,20.57,Mobile,600,17,10,39,37,0,0.173324723,Low Risk
60,Male,Mexico,33,Standard,13.35,Mobile,279,6,10,55,36,1,0.605775328,High Risk
33,Female,India,36,Premium,21.3,Mobile,304,11,13,81,52,0,0.357383747,Medium Risk
41,Female,Germany,35,Premium,20.93,Smart TV,366,9,1,64,29,1,0.431753561,Medium Risk
52,Male,Brazil,23,Standard,15.08,Laptop,371,11,5,92,31,0,0.212929352,Low Risk
45,Female,India,36,Basic,8.6,Mobile,263,5,8,87,21,0,0.047042615,Low Risk
59,Female,France,8,Basic,11.22,Mobile,600,18,11,70,36,0,0.015021872,Low Risk
46,Male,Mexico,51,Basic,11.18,Laptop,308,7,13,64,1,0,0.030036665,Low Risk
38,Female,Germany,47,Basic,11.63,Mobile,600,19,9,59,43,0,0.110733254,Low Risk
42,Female,Spain,16,Basic,9.67,Mobile,259,8,12,72,59,1,0.612778049,High Risk
56,Male,Australia,16,Basic,10.94,Tablet,600,17,2,72,52,0,0.366615905,Medium Risk
48,Male,Australia,44,Basic,8.58,Laptop,253,7,5,59,22,0,0.089920307,Low Risk
32,Male,UK,47,Basic,10.32,Laptop,600,13,0,50,15,0,0.08380533,Low Risk
64,Female,Australia,45,Standard,13.53,Laptop,359,11,6,73,22,1,0.16624252,Low Risk
59,Female,USA,58,Basic,8.69,Tablet,600,18,12,81,49,0,0.02805488,Low Risk
52,Male,Spain,2,Standard,13.77,Smart TV,285,11,2,47,54,1,0.874998492,Critical Risk
55,Male,Canada,52,Standard,16.04,Laptop,584,12,11,69,32,0,0.050440146,Low Risk
39,Male,Canada,46,Standard,13.25,Laptop,527,14,10,67,12,0,0.020965716,Low Risk
22,Male,India,25,Standard,16.56,Tablet,158,4,2,26,32,1,0.838906858,Critical Risk
30,Female,Australia,39,Basic,10.43,Mobile,600,13,5,60,11,0,0.038497468,Low Risk
49,Female,USA,16,Premium,21.33,Tablet,41,1,5,79,22,0,0.274557696,Low Risk
20,Male,Australia,3,Standard,16.52,Tablet,549,13,2,87,16,0,0.04068651,Low Risk
32,Male,USA,52,Standard,16.27,Smart TV,378,8,2,60,27,0,0.279977063,Low Risk
44,Male,Brazil,27,Standard,16.11,Laptop,282,12,11,24,42,1,0.632546265,High Risk
44,Female,Mexico,51,Standard,13.95,Tablet,600,19,6,57,21,0,0.041940965,Low Risk
47,Male,USA,15,Standard,15.03,Laptop,340,14,11,93,55,0,0.304819262,Medium Risk
23,Male,UK,4,Standard,15.3,Laptop,252,11,6,61,58,0,0.732182624,High Risk
42,Female,UK,31,Basic,8.94,Laptop,160,4,9,41,42,1,0.795340106,High Risk
45,Male,India,33,Standard,14.98,Mobile,600,17,2,95,5,0,0.013701775,Low Risk
39,Male,Mexico,1,Basic,11.24,Tablet,275,11,0,58,2,0,0.069985209,Low Risk
21,Male,Brazil,54,Standard,15.03,Smart TV,358,6,8,74,13,0,0.040830738,Low Risk
32,Male,Canada,58,Basic,10.61,Laptop,30,1,10,44,58,1,0.862224191,Critical Risk
43,Female,France,55,Basic,8.36,Smart TV,213,7,12,33,36,0,0.463438359,Medium Risk
35,Male,Canada,16,Basic,11.99,Tablet,142,3,10,43,1,0,0.100404063,Low Risk
26,Male,France,9,Standard,16.85,Tablet,600,13,13,67,2,0,0.008759054,Low Risk
21,Other,Germany,1,Basic,8.3,Laptop,600,17,4,46,11,0,0.025523298,Low Risk
22,Male,Australia,24,Premium,20.15,Mobile,304,13,7,37,11,0,0.059536043,Low Risk
62,Female,USA,41,Standard,13.98,Mobile,600,17,11,30,42,0,0.275980044,Low Risk
23,Female,UK,26,Basic,9.83,Tablet,307,11,8,37,13,0,0.058073388,Low Risk
29,Female,Germany,45,Basic,8.04,Mobile,600,12,14,74,7,0,0.00272182,Low Risk
48,Male,USA,54,Premium,19.76,Smart TV,110,5,3,80,33,1,0.679887188,High Risk
64,Other,Australia,20,Basic,9.32,Mobile,550,18,0,57,29,0,0.083734617,Low Risk
26,Female,USA,44,Standard,14.37,Tablet,308,13,7,65,7,0,0.013112737,Low Risk
24,Female,Germany,31,Basic,11.73,Smart TV,229,8,13,22,18,0,0.127624686,Low Risk
46,Female,Canada,48,Basic,8.29,Laptop,84,2,2,56,34,1,0.822168687,Critical Risk
31,Male,Brazil,37,Basic,11.43,Smart TV,600,12,0,61,30,0,0.125753724,Low Risk
37,Male,Brazil,14,Basic,9.94,Mobile,438,8,4,44,20,0,0.145428717,Low Risk
49,Female,Mexico,28,Basic,9.77,Mobile,85,2,13,92,47,1,0.723435861,High Risk
39,Male,Australia,17,Premium,20.18,Smart TV,456,19,13,63,1,0,0.005595455,Low Risk
53,Female,Mexico,33,Premium,19.66,Tablet,130,3,5,96,42,1,0.813075355,Critical Risk
61,Male,India,28,Basic,8.84,Tablet,336,9,2,60,46,1,0.737928035,High Risk
35,Female,France,44,Standard,15.61,Laptop,205,6,12,25,37,0,0.570911087,Medium Risk
57,Male,UK,1,Premium,19.19,Laptop,542,17,1,25,14,0,0.131646387,Low Risk
42,Male,France,5,Basic,11.99,Smart TV,600,18,3,25,7,0,0.029990564,Low Risk
48,Female,France,45,Standard,15.72,Mobile,496,13,14,33,36,0,0.214485798,Low Risk
52,Male,USA,37,Basic,9.41,Laptop,249,5,9,48,15,0,0.088897695,Low Risk
43,Female,Spain,7,Standard,13,Mobile,64,3,8,36,6,0,0.166638258,Low Risk
21,Female,France,28,Standard,15.46,Smart TV,600,17,0,54,17,0,0.042737056,Low Risk
59,Male,USA,11,Premium,21.69,Smart TV,366,12,6,36,54,1,0.718368992,High Risk
37,Male,Spain,4,Premium,21.57,Smart TV,439,13,2,28,50,1,0.800747876,Critical Risk
51,Male,UK,12,Basic,9.53,Mobile,339,9,7,23,23,0,0.222122095,Low Risk
29,Female,Germany,26,Basic,9.82,Tablet,600,11,10,21,0,0,0.052769799,Low Risk
33,Female,Canada,26,Premium,20.77,Tablet,287,7,13,91,27,0,0.072341226,Low Risk
59,Male,Spain,41,Premium,18.35,Mobile,600,16,6,89,34,0,0.07667542,Low Risk
22,Male,India,24,Standard,15.85,Mobile,306,6,3,57,0,0,0.172593124,Low Risk
61,Male,Brazil,45,Standard,13.87,Smart TV,280,5,2,51,19,1,0.475957875,Medium Risk
52,Male,Spain,36,Basic,10.71,Tablet,278,11,6,99,16,0,0.043753315,Low Risk
61,Other,India,14,Premium,21.02,Mobile,600,19,9,79,1,0,0.004325152,Low Risk
44,Male,Australia,32,Basic,10.78,Smart TV,58,2,12,63,22,1,0.233842403,Low Risk
18,Male,Australia,29,Standard,14.34,Mobile,252,11,13,20,35,0,0.295329823,Low Risk
51,Female,Spain,41,Premium,19.72,Mobile,600,16,11,79,23,0,0.009551774,Low Risk
60,Female,India,58,Standard,15.36,Tablet,564,12,12,66,37,0,0.091633078,Low Risk
49,Female,USA,8,Premium,21.05,Tablet,355,15,3,44,19,1,0.158975719,Low Risk
61,Male,Germany,17,Basic,9.27,Tablet,600,12,6,62,23,0,0.052759091,Low Risk
56,Female,Germany,27,Basic,11.04,Smart TV,255,11,14,24,30,0,0.153160119,Low Risk
50,Female,Germany,59,Basic,10.48,Laptop,194,4,6,40,24,1,0.464579819,Medium Risk
48,Male,UK,45,Basic,8.17,Smart TV,258,8,5,50,55,1,0.903607303,Critical Risk
30,Male,Spain,29,Premium,21.48,Laptop,600,19,6,48,3,0,0.028018235,Low Risk
62,Female,Canada,11,Standard,14.92,Tablet,210,10,2,39,13,0,0.143391209,Low Risk
19,Male,Spain,35,Basic,8.83,Mobile,423,8,14,98,11,0,0.019296843,Low Risk
47,Female,Australia,45,Premium,21.51,Tablet,600,18,3,40,29,0,0.226825348,Low Risk
27,Female,UK,19,Standard,13.12,Tablet,363,11,7,92,51,0,0.303067725,Medium Risk
40,Female,Spain,31,Basic,10.49,Tablet,44,2,7,82,56,1,0.799361219,High Risk
50,Female,USA,55,Standard,15.83,Mobile,600,12,13,65,13,0,0.024024285,Low Risk
56,Female,UK,23,Premium,18.28,Smart TV,534,11,6,50,13,0,0.052733734,Low Risk
62,Female,Spain,49,Standard,15.29,Smart TV,373,8,1,49,6,0,0.168730952,Low Risk
46,Male,Mexico,40,Standard,14.31,Smart TV,518,9,14,20,58,1,0.670700019,High Risk
47,Female,Brazil,24,Premium,19.87,Laptop,491,18,12,46,0,0,0.01439012,Low Risk
51,Female,Germany,21,Basic,10.77,Smart TV,445,14,8,23,22,0,0.061919866,Low Risk
56,Female,Mexico,7,Premium,20.39,Mobile,600,12,8,96,20,0,0.03919755,Low Risk
34,Female,Spain,51,Basic,8.02,Smart TV,184,8,4,42,51,1,0.859303941,Critical Risk
39,Female,Australia,11,Basic,8.59,Smart TV,600,15,6,62,1,0,0.015305614,Low Risk
22,Male,Australia,42,Basic,10.41,Mobile,64,3,7,55,30,0,0.51151199,Medium Risk
28,Female,UK,42,Standard,16.29,Mobile,317,10,13,99,12,0,0.025822031,Low Risk
39,Female,UK,9,Standard,14.85,Mobile,600,16,1,46,26,0,0.0836585,Low Risk
49,Female,Australia,36,Standard,14.55,Smart TV,258,6,13,39,36,1,0.457099646,Medium Risk
41,Female,France,35,Standard,13.43,Mobile,129,3,5,60,19,0,0.209873266,Low Risk
28,Male,Canada,42,Basic,9.42,Laptop,600,13,8,85,30,0,0.010986401,Low Risk
28,Female,UK,52,Premium,19.93,Smart TV,70,2,11,53,3,0,0.135950974,Low Risk
34,Male,India,46,Premium,21.13,Tablet,600,18,4,48,43,0,0.601529316,High Risk
49,Female,France,25,Standard,14.36,Tablet,600,17,7,91,53,0,0.233010635,Low Risk
36,Female,Mexico,19,Basic,9.8,Laptop,600,13,11,98,29,0,0.00813391,Low Risk
44,Male,Mexico,22,Basic,10.96,Mobile,525,10,7,42,17,0,0.044360728,Low Risk
49,Male,Spain,5,Standard,16.26,Tablet,30,1,2,89,36,1,0.732015523,High Risk
42,Male,UK,16,Standard,13.16,Tablet,44,1,11,62,55,1,0.863172533,Critical Risk
45,Female,Brazil,48,Basic,11.37,Mobile,483,9,4,65,34,1,0.320446868,Medium Risk
57,Male,USA,3,Basic,8.38,Smart TV,600,18,8,47,24,0,0.018582606,Low Risk
44,Male,UK,32,Premium,20.13,Mobile,163,7,6,98,4,0,0.092654233,Low Risk
31,Male,Germany,53,Standard,14.62,Laptop,572,10,14,35,31,0,0.214494266,Low Risk
59,Female,Spain,18,Basic,10.58,Tablet,600,18,5,74,45,0,0.115466215,Low Risk
56,Male,Germany,59,Basic,10.13,Tablet,274,5,0,24,17,1,0.593068114,Medium Risk
19,Female,Spain,46,Standard,15.83,Tablet,555,19,11,62,58,0,0.153363991,Low Risk
34,Male,USA,5,Basic,8.3,Smart TV,395,14,4,35,50,0,0.393056225,Medium Risk
18,Male,Germany,56,Basic,10.44,Smart TV,459,16,3,70,35,0,0.051967195,Low Risk
62,Male,Germany,38,Standard,16.33,Tablet,600,13,3,32,20,0,0.150840712,Low Risk
49,Female,Mexico,44,Standard,13.12,Mobile,554,18,10,63,2,0,0.008475374,Low Risk
36,Other,UK,14,Premium,21.96,Mobile,600,15,12,83,24,0,0.009745722,Low Risk
31,Male,Brazil,56,Standard,14.89,Smart TV,303,6,4,27,27,1,0.656144266,High Risk
48,Female,Brazil,43,Premium,18.09,Smart TV,600,16,2,31,15,0,0.094755432,Low Risk
35,Male,Spain,11,Standard,16.62,Mobile,491,13,2,76,12,0,0.035529831,Low Risk
31,Female,Brazil,13,Premium,19.96,Tablet,99,2,10,70,4,0,0.110702534,Low Risk
64,Female,Canada,40,Standard,13.46,Mobile,600,13,13,61,46,0,0.222096568,Low Risk
31,Male,Brazil,4,Premium,21.12,Smart TV,67,3,2,86,30,1,0.823109045,Critical Risk
41,Female,Germany,31,Basic,10.23,Mobile,600,19,2,98,7,0,0.019810089,Low Risk
22,Female,India,57,Standard,15.97,Laptop,543,12,0,78,25,0,0.151819595,Low Risk
33,Male,USA,47,Standard,13.1,Mobile,600,16,8,66,46,0,0.095741321,Low Risk
22,Female,Brazil,44,Standard,14.86,Laptop,596,15,10,98,50,0,0.070018309,Low Risk
30,Male,Germany,51,Standard,13.67,Smart TV,600,15,8,94,58,0,0.15483132,Low Risk
33,Male,Australia,4,Basic,11.15,Laptop,600,17,14,72,8,0,0.001586266,Low Risk
32,Male,Australia,52,Basic,9.28,Laptop,54,1,3,28,5,0,0.373725572,Medium Risk
48,Female,Spain,48,Standard,14.02,Laptop,560,17,14,79,32,0,0.015572776,Low Risk
22,Female,France,10,Basic,11.76,Laptop,600,18,13,32,0,0,0.011602006,Low Risk
38,Female,Mexico,29,Basic,8.93,Smart TV,255,6,2,56,22,1,0.27723433,Low Risk
47,Male,Spain,50,Premium,19.53,Mobile,371,16,12,66,18,0,0.02791101,Low Risk
40,Male,India,35,Standard,14.7,Smart TV,49,1,5,59,9,0,0.284897799,Low Risk
55,Female,USA,13,Basic,9.13,Laptop,518,17,9,66,48,0,0.119821848,Low Risk
46,Other,Australia,16,Basic,10.97,Laptop,581,18,8,53,10,0,0.018437708,Low Risk
30,Female,Canada,45,Standard,16.53,Tablet,527,11,7,88,54,1,0.567160532,Medium Risk
49,Female,Canada,22,Basic,10.04,Tablet,68,2,0,75,30,0,0.501986143,Medium Risk
59,Female,Australia,59,Premium,20.22,Tablet,600,15,5,38,28,0,0.193998857,Low Risk
44,Female,Canada,13,Standard,15.28,Laptop,33,1,6,90,34,1,0.715555138,High Risk
51,Female,UK,54,Standard,14.39,Mobile,59,1,7,54,42,1,0.920656207,Critical Risk
62,Other,Spain,41,Basic,10.07,Laptop,600,14,14,49,59,1,0.380930671,Medium Risk
50,Female,USA,54,Basic,9.82,Smart TV,30,1,14,41,23,0,0.297784441,Low Risk
21,Female,Australia,30,Standard,16.27,Tablet,97,2,14,98,37,0,0.411590093,Medium Risk
35,Male,India,21,Basic,10.83,Laptop,193,9,13,28,34,1,0.449632756,Medium Risk
23,Other,Australia,43,Basic,9.76,Smart TV,600,18,11,86,24,0,0.003192388,Low Risk
45,Female,Australia,17,Basic,10.01,Tablet,207,7,1,90,0,0,0.113355213,Low Risk
61,Female,France,44,Premium,21.59,Smart TV,265,5,8,21,6,0,0.182267487,Low Risk
44,Female,Spain,37,Standard,14.46,Mobile,344,13,13,66,59,0,0.228583572,Low Risk
43,Male,Canada,47,Standard,14.77,Laptop,165,3,1,31,45,1,0.959572516,Critical Risk
37,Female,UK,34,Standard,15.18,Tablet,600,13,2,59,47,0,0.550141046,Medium Risk
30,Female,France,46,Standard,13.87,Tablet,257,7,7,53,42,1,0.868304605,Critical Risk
45,Male,Canada,32,Premium,19.96,Mobile,600,19,0,59,37,0,0.219103667,Low Risk
51,Female,France,54,Premium,18.6,Smart TV,600,15,5,45,52,1,0.552167731,Medium Risk
40,Female,Spain,51,Basic,8.59,Tablet,600,17,9,92,48,0,0.121380671,Low Risk
27,Male,Canada,11,Standard,14.99,Laptop,459,11,11,93,22,0,0.025289146,Low Risk
47,Male,Mexico,57,Premium,18.91,Laptop,431,12,13,21,7,0,0.049709503,Low Risk
39,Male,France,8,Standard,14.6,Mobile,600,18,13,36,24,0,0.019965996,Low Risk
22,Male,Mexico,29,Standard,13.57,Tablet,296,13,5,34,1,0,0.053909337,Low Risk
61,Female,Australia,46,Premium,21.8,Mobile,50,1,10,93,45,0,0.76288978,High Risk
26,Female,USA,16,Standard,15.8,Smart TV,119,3,4,64,41,1,0.830112761,Critical Risk
60,Male,Mexico,34,Basic,9.29,Laptop,600,16,0,54,24,0,0.034727819,Low Risk
21,Male,Brazil,37,Basic,9.57,Mobile,600,11,9,87,38,0,0.044555903,Low Risk
59,Male,Brazil,44,Premium,18.94,Mobile,403,13,0,98,36,0,0.219181038,Low Risk
18,Female,Canada,10,Premium,18.16,Mobile,560,12,1,59,51,1,0.740456989,High Risk
51,Female,Canada,47,Standard,14.82,Mobile,99,3,4,24,30,0,0.708959244,High Risk
58,Male,France,45,Basic,11.86,Laptop,295,14,14,76,8,0,0.010853444,Low Risk
43,Female,Spain,24,Basic,8.16,Laptop,322,8,11,34,37,0,0.255121323,Low Risk
35,Other,Canada,38,Basic,8.89,Smart TV,568,12,6,99,33,0,0.091308932,Low Risk
33,Female,Mexico,14,Basic,11.2,Laptop,600,17,7,83,6,0,0.004316632,Low Risk
40,Male,Australia,10,Premium,21.11,Tablet,542,10,3,64,49,1,0.535273682,Medium Risk
63,Female,Spain,12,Basic,9.71,Mobile,514,19,12,88,4,0,0.002415459,Low Risk
53,Female,Spain,10,Premium,19.78,Smart TV,600,19,14,26,35,0,0.114310564,Low Risk
43,Male,USA,21,Standard,15.55,Tablet,183,4,11,85,25,1,0.294501362,Low Risk
19,Female,UK,59,Premium,20.67,Smart TV,282,6,0,67,17,1,0.42393175,Medium Risk
61,Female,Australia,10,Standard,15.58,Tablet,152,3,8,54,8,0,0.177305743,Low Risk
22,Female,UK,57,Standard,16.51,Smart TV,579,11,6,26,37,1,0.553253717,Medium Risk
46,Female,Brazil,51,Standard,14.85,Smart TV,600,15,12,41,49,0,0.342231304,Medium Risk
21,Male,Spain,18,Premium,19.81,Smart TV,400,18,4,37,51,1,0.613810077,High Risk
64,Female,USA,3,Premium,21.44,Tablet,375,7,10,75,39,0,0.41133809,Medium Risk
52,Male,UK,52,Basic,10.2,Smart TV,405,15,13,73,44,0,0.039820361,Low Risk
39,Female,Germany,3,Premium,21.7,Smart TV,102,2,5,91,17,1,0.260192044,Low Risk
25,Male,Mexico,8,Premium,21.74,Smart TV,449,18,6,29,9,0,0.050358807,Low Risk
61,Male,UK,33,Basic,10.5,Smart TV,195,7,12,58,21,0,0.063819191,Low Risk
38,Other,Germany,53,Basic,9.44,Laptop,443,13,10,53,52,1,0.52152819,Medium Risk
25,Female,USA,18,Basic,8.8,Smart TV,314,6,12,52,18,0,0.067804256,Low Risk
22,Female,USA,14,Standard,14.82,Tablet,485,9,8,66,54,0,0.581687123,Medium Risk
38,Female,USA,8,Basic,10.64,Laptop,265,8,13,46,56,1,0.785192615,High Risk
44,Other,Spain,19,Premium,20.87,Tablet,550,10,14,34,26,0,0.14393437,Low Risk
55,Other,Spain,17,Premium,20.48,Laptop,572,15,8,83,38,0,0.067559849,Low Risk
22,Male,Canada,42,Premium,21.18,Tablet,506,14,1,71,17,0,0.04591236,Low Risk
38,Female,France,46,Standard,16.89,Mobile,214,10,3,32,53,1,0.920607891,Critical Risk
25,Male,France,26,Basic,8.24,Smart TV,54,1,8,90,45,1,0.765544095,High Risk
39,Female,USA,11,Premium,18.04,Mobile,142,4,13,86,24,0,0.131299557,Low Risk
35,Female,Canada,2,Premium,20.46,Laptop,600,16,7,85,25,0,0.009114513,Low Risk
21,Female,USA,39,Standard,14.31,Mobile,600,19,9,60,52,0,0.117653119,Low Risk
21,Female,Mexico,12,Standard,14.17,Laptop,600,14,4,92,46,0,0.235138507,Low Risk
54,Male,Mexico,45,Premium,20.85,Mobile,600,13,2,98,56,0,0.548475056,Medium Risk
32,Female,Mexico,50,Standard,13.67,Tablet,484,16,0,74,52,0,0.375620254,Medium Risk
55,Male,Mexico,16,Premium,19.18,Tablet,323,15,8,87,43,0,0.216929084,Low Risk
44,Female,UK,31,Basic,8.16,Laptop,105,4,2,34,31,1,0.739625655,High Risk
38,Female,Brazil,16,Standard,15.85,Mobile,154,5,14,79,50,0,0.447830099,Medium Risk
63,Female,France,36,Premium,20,Smart TV,600,17,2,97,8,0,0.016591352,Low Risk
63,Male,Brazil,32,Standard,13,Smart TV,589,10,13,68,38,1,0.335651713,Medium Risk
21,Female,Mexico,14,Premium,21.97,Laptop,274,13,4,30,5,0,0.246481162,Low Risk
28,Male,Mexico,51,Premium,21.44,Tablet,483,17,8,65,22,0,0.010378814,Low Risk
36,Female,Canada,59,Standard,14.01,Mobile,600,18,14,69,42,0,0.039197734,Low Risk
36,Male,Mexico,10,Premium,18.69,Laptop,260,9,14,66,16,0,0.041828474,Low Risk
44,Female,Mexico,55,Basic,8.75,Mobile,33,1,14,98,51,1,0.703406699,High Risk
57,Male,France,47,Basic,10.64,Smart TV,416,11,6,72,58,0,0.364996429,Medium Risk
59,Male,USA,59,Premium,18.98,Mobile,600,16,0,73,20,0,0.049673039,Low Risk
45,Female,Germany,38,Standard,14.83,Laptop,460,9,4,87,43,0,0.312078843,Medium Risk
22,Male,India,30,Standard,14.77,Tablet,119,2,1,23,33,1,0.876237903,Critical Risk
42,Male,Germany,4,Premium,21.92,Tablet,45,2,8,84,40,1,0.791841505,High Risk
20,Female,Brazil,4,Basic,8.19,Smart TV,48,1,7,45,23,1,0.373590948,Medium Risk
43,Male,Canada,16,Standard,13.84,Mobile,600,16,14,48,24,0,0.018027991,Low Risk
27,Male,Canada,9,Basic,11.44,Laptop,600,15,0,57,32,0,0.062231849,Low Risk
41,Male,Canada,22,Premium,21.7,Laptop,297,8,3,47,30,1,0.560784583,Medium Risk
46,Male,UK,36,Basic,8.13,Smart TV,583,11,13,26,13,0,0.037673904,Low Risk
62,Female,Brazil,46,Premium,21.8,Tablet,317,7,7,50,24,0,0.210813828,Low Risk
24,Male,Canada,38,Standard,15.19,Laptop,600,13,13,86,10,0,0.010313676,Low Risk
61,Female,Mexico,43,Premium,18.17,Smart TV,600,16,9,26,16,0,0.029011396,Low Risk
40,Female,Canada,57,Basic,8.72,Laptop,600,18,3,87,36,0,0.023919825,Low Risk
63,Female,Mexico,48,Premium,19.97,Smart TV,154,7,3,28,36,1,0.841214763,Critical Risk
44,Male,India,32,Basic,11.18,Mobile,371,9,1,73,3,0,0.081369603,Low Risk
59,Female,Canada,32,Basic,8.47,Smart TV,30,1,0,67,42,0,0.698863799,High Risk
26,Male,Germany,8,Basic,8.29,Smart TV,455,8,4,23,49,1,0.851000314,Critical Risk
61,Female,India,49,Premium,20.6,Laptop,233,9,2,29,37,1,0.769158921,High Risk
20,Male,Mexico,53,Premium,20.62,Mobile,572,18,10,55,37,0,0.056876983,Low Risk
30,Other,India,43,Premium,20.73,Mobile,417,14,10,28,8,0,0.042511616,Low Risk
23,Female,Canada,10,Standard,15.78,Smart TV,537,9,4,70,20,0,0.071094459,Low Risk
55,Male,Australia,34,Basic,9.13,Smart TV,600,17,14,55,4,0,0.004032671,Low Risk
38,Male,India,24,Standard,16.65,Laptop,112,3,4,74,1,0,0.168882004,Low Risk
36,Female,Australia,6,Standard,16.97,Tablet,414,16,14,84,25,0,0.007383613,Low Risk
42,Female,Brazil,54,Standard,13.89,Smart TV,141,3,5,20,50,1,0.935967116,Critical Risk
56,Female,UK,12,Standard,15.46,Smart TV,600,18,1,95,15,0,0.018774818,Low Risk
21,Male,Brazil,20,Standard,16.1,Tablet,600,19,3,52,36,0,0.074655645,Low Risk
39,Female,Mexico,43,Basic,10.47,Smart TV,392,14,4,41,0,0,0.044585735,Low Risk
22,Male,Germany,45,Standard,14.65,Smart TV,324,7,7,92,21,0,0.042957679,Low Risk
18,Male,Brazil,58,Basic,9.36,Smart TV,530,15,7,20,58,1,0.666878913,High Risk
34,Male,Australia,13,Basic,11.53,Tablet,530,10,9,49,33,0,0.090778611,Low Risk
26,Male,Canada,55,Basic,11.72,Smart TV,466,10,10,54,2,0,0.025357082,Low Risk
26,Male,Mexico,12,Premium,20.47,Laptop,569,19,14,48,1,0,0.011251254,Low Risk
41,Female,USA,11,Standard,16.02,Laptop,600,18,8,86,8,0,0.004682007,Low Risk
